Vector field dimensions,,
nbX, nbY, nbZ
95,59,36
,,
Bounding box min and max,,
coordX, coordY, coordZ
-167.186099,-78.232828,-4.077015
19.129499,37.478964,66.526791
,,
Triplet of values describing each vector in the field stored in X-major Z-minor order,,
0.00095108,0.00019593,-0.00023885
0.00095368,0.0001869,-0.0002357
0.00095706,0.00017788,-0.00022888
0.00096557,0.00015742,-0.0002071
0.00098314,0.00010501,-0.00014969
0.0009849,-0.00013298,0.00011086
0.00097956,-0.00015029,0.00013369
0.00098973,-0.00010851,0.000093091
0.00099651,-0.000064556,0.000052895
0.00099981,-0.000015699,0.000011586
0.00099848,0.000042096,-0.000035704
-0.00099484,-0.000077711,0.000065284
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00095526,0.00018862,-0.00022779
0.00095377,0.0001916,-0.00023156
0.00094937,0.00020276,-0.00023998
0.00094107,0.00022525,-0.00025231
0.00093023,0.00025298,-0.00026583
0.00091959,0.00027797,-0.00027763
0.00091207,0.00029447,-0.00028535
0.00091002,0.00029896,-0.0002872
0.00091454,0.00028987,-0.00028211
0.00092464,0.00026824,-0.00027037
0.00093719,0.00023873,-0.00025433
0.00094859,0.00020867,-0.00023797
0.00095702,0.0001838,-0.00022436
0.00096242,0.00016643,-0.00021458
0.00096553,0.0001563,-0.00020812
0.00096758,0.00015086,-0.00020254
0.00097224,0.00013966,-0.00018775
0.00098794,0.000086534,-0.00012839
0.00099678,-0.000070902,0.000037442
0.00098354,-0.00014058,0.00011356
0.00097985,-0.00015239,0.00012913
0.00098239,-0.00014177,0.00012169
0.00098851,-0.00011426,0.000098967
-0.00099622,0.000064858,-0.0000578
-0.00099966,0.000017111,-0.000019544
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00096865,0.00010262,-0.00022623
0.00096688,0.00011082,-0.00022993
0.00096257,0.00012985,-0.0002379
0.00095519,0.00015955,-0.0002493
0.00094544,0.00019398,-0.00026177
0.00093521,0.00022584,-0.00027272
0.00092708,0.00024939,-0.00027986
0.00092356,0.00026063,-0.00028128
0.0009262,0.00025731,-0.00027558
0.00093457,0.00023989,-0.00026273
0.00094578,0.00021302,-0.00024519
0.00095604,0.00018494,-0.00022756
0.0009632,0.00016278,-0.00021391
0.00096675,0.0001505,-0.00020676
0.00096605,0.00015161,-0.00020921
0.00095841,0.0001724,-0.00022743
0.00094026,0.00021515,-0.00026385
0.00095065,0.00019721,-0.00023952
-0.00099068,0.00011391,-0.000074709
0.00095471,-0.00022691,0.00019247
0.00093252,-0.00027144,0.00023819
0.00090841,-0.00031323,0.00027691
0.00087391,-0.00036608,0.00031979
-0.00079202,0.00046434,-0.00039635
0.00044802,-0.00068049,0.00057983
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.0009747,0.000018732,-0.00022271
0.00097359,0.000030602,-0.00022622
0.00097079,0.000055098,-0.00023351
0.0009657,0.000089706,-0.00024365
0.00095834,0.000129,-0.00025484
0.00094976,0.00016659,-0.00026494
0.00094198,0.00019688,-0.00027187
0.00093742,0.00021542,-0.00027356
0.00093813,0.00021911,-0.00026815
0.00094431,0.00020763,-0.00025527
0.00095335,0.00018583,-0.0002379
0.00096144,0.00016294,-0.00022155
0.0009661,0.0001478,-0.00021169
0.00096605,0.00014652,-0.00021277
0.00095817,0.00016726,-0.00023225
0.00093001,0.00022857,-0.00028783
0.00085813,0.00033829,-0.00038623
0.00084246,0.00036045,-0.00040043
0.0009201,-0.00029725,0.00025508
0.00081569,-0.00042761,0.00038961
0.000687,-0.00053406,0.00049277
0.0003539,-0.00068559,0.00063617
0.00015119,-0.00072833,0.00066834
-0.000063348,0.00074039,-0.00066919
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00097442,-0.000051843,-0.00021867
0.00097434,-0.000039081,-0.00022164
0.00097364,-0.000013146,-0.00022772
0.00097145,0.000022834,-0.00023614
0.00096723,0.000064086,-0.00024566
0.00096128,0.00010513,-0.00025474
0.00095484,0.00014076,-0.00026165
0.00095003,0.0001662,-0.00026425
0.00094932,0.00017706,-0.00025969
0.00095378,0.00017163,-0.00024667
0.00096032,0.00015673,-0.00023069
0.0009655,0.00014217,-0.00021818
0.00096673,0.00013782,-0.00021548
0.00096151,0.00015193,-0.00022893
0.00094308,0.00019586,-0.00026877
-0.00089069,-0.00028798,0.00035175
-0.00077306,-0.00042374,0.00047205
0.00064558,0.00052294,-0.00055656
-0.0002734,-0.00067601,0.00068429
-0.000098788,-0.00070812,0.00069915
-0.000045946,-0.00071766,0.00069488
-0.000048151,-0.00072403,0.00068808
-0.000072815,-0.00072851,0.00068115
0.000095952,0.00073069,-0.00067593
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.0009706,-0.00010937,-0.0002144
0.0009714,-0.000097203,-0.00021662
0.00097256,-0.000072243,-0.00022115
0.00097306,-0.000037368,-0.00022749
0.000972,3.4056E-06,-0.00023494
0.00096905,0.00004556,-0.00024263
0.00096464,0.00008471,-0.00024959
0.00096015,0.00011649,-0.00025403
0.00095854,0.00013458,-0.00025116
0.00096335,0.00013103,-0.00023407
0.00096761,0.00012367,-0.0002201
0.00096933,0.00012051,-0.00021418
0.0009666,0.00012961,-0.00022109
0.00095519,0.00016081,-0.00024852
0.00092441,0.0002263,-0.00030701
0.00085497,0.00033071,-0.00039958
-0.00074344,-0.00044551,0.00049882
0.00062274,0.00053378,-0.00057208
-0.00048106,-0.00060828,0.00063133
-0.00036705,-0.00065337,0.00066211
-0.00027385,-0.00068294,0.0006772
-0.00018762,-0.00070497,0.00068396
-0.00014603,-0.00071619,0.00068246
-0.00013443,-0.0007214,0.00067935
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00096519,-0.00015601,-0.00020994
0.00096661,-0.00014492,-0.00021135
0.00096915,-0.00012186,-0.00021422
0.00097179,-0.000089295,-0.0002183
0.00097345,-0.00005059,-0.00022324
0.00097344,-9.4689E-06,-0.00022876
0.00097165,0.000030414,-0.00023447
0.00096903,0.000064752,-0.00023831
0.00096705,0.000090644,-0.0002379
0.00097539,0.000078059,-0.00020621
0.00097581,0.000084458,-0.00020164
0.00097369,0.000096283,-0.00020652
0.00096754,0.00011862,-0.00022314
0.00095229,0.00016112,-0.00025922
0.00091758,0.00023291,-0.00032218
0.00085135,0.00033052,-0.00040738
-0.00076322,-0.00042443,0.00048718
0.00067253,0.00049803,-0.00054743
-0.00058488,-0.00055457,0.00059192
-0.00050153,-0.00059856,0.00062465
-0.00040117,-0.0006409,0.00065446
-0.00026428,-0.00068309,0.00068084
-0.0001829,-0.00070338,0.00068688
0.00014929,0.00071467,-0.00068334
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00095944,-0.00019307,-0.00020541
0.00096125,-0.0001831,-0.00020607
0.00096474,-0.00016209,-0.00020737
0.00096891,-0.00013219,-0.00020915
0.00097269,-0.000096423,-0.00021114
0.00097531,-0.000058427,-0.00021296
0.00097686,-0.000023293,-0.00021261
0.00098262,-0.000016996,-0.00018486
0.0009933,-0.000094089,-0.00006709
0.00099127,-0.00001434,-0.00013104
0.00098395,0.000039674,-0.00017398
0.00097811,0.000071058,-0.00019559
0.00096994,0.00010397,-0.00022001
0.00095407,0.00015102,-0.00025873
0.00092303,0.00021848,-0.00031668
-0.00087088,-0.00030147,0.00038819
-0.00080509,-0.00038055,0.00045499
0.00073747,0.00044505,-0.00050801
-0.0006749,-0.00049445,0.00054775
-0.00061445,-0.00053478,0.00058006
-0.00053099,-0.00058052,0.0006173
-0.00038496,-0.00064036,0.00066464
-0.00025953,-0.00067667,0.00068903
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00095425,-0.00022132,-0.00020105
0.00095629,-0.00021232,-0.00020109
0.00096036,-0.00019311,-0.00020105
0.00096554,-0.00016562,-0.00020074
0.0009708,-0.00013283,-0.00019975
0.00097541,-0.00009877,-0.00019703
-0.00097951,0.000069835,0.0001889
-0.00098463,0.000058272,0.00016464
0.00099089,-0.000078101,-0.00010971
0.00099029,-0.000029415,-0.0001359
0.00098633,0.000015061,-0.00016407
0.00098101,0.000051052,-0.00018714
0.00097288,0.00008835,-0.00021375
0.00095856,0.00013502,-0.00025087
0.00093365,0.00019448,-0.0003008
0.00089552,0.00026291,-0.00035906
0.00084799,0.00032943,-0.00041521
-0.00079814,-0.00038621,0.0004624
-0.00075245,-0.00043021,0.00049874
-0.00071103,-0.00046463,0.00052779
-0.00066083,-0.00050046,0.00055932
-0.00056772,-0.00055519,0.00060783
-0.00042879,-0.00061663,0.00066023
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00095004,-0.00024222,-0.00019687
-0.0009523,0.00023334,0.00019666
0.00095674,-0.00021529,-0.00019571
0.00096256,-0.00018949,-0.00019385
0.00096873,-0.00015876,-0.00019066
0.00097447,-0.00012687,-0.00018521
0.00097952,-0.000098482,-0.00017561
0.0009841,-0.000078201,-0.00015945
0.00098791,-0.000063366,-0.0001415
0.00098871,-0.000032877,-0.00014622
0.00098689,1.9645E-06,-0.00016141
0.00098278,0.000036849,-0.00018106
0.00097553,0.000074731,-0.0002068
0.00096311,0.00011937,-0.0002412
0.0009431,0.00017205,-0.00028454
0.00091438,0.00022988,-0.00033327
0.00087901,0.00028654,-0.0003811
0.00084142,0.00033637,-0.00042293
0.00080668,0.00037577,-0.00045613
0.00077726,0.00040498,-0.00048151
0.00075111,0.00042808,-0.00050257
0.00072684,0.00044777,-0.00052078
-0.00070248,-0.00046662,0.0005374
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00094652,0.00025894,0.0001925
0.00094974,-0.00024628,-0.00019324
0.00095453,-0.00022794,-0.00019214
0.0009607,-0.00020287,-0.00018946
0.00096736,-0.00017307,-0.0001851
0.00097365,-0.00014196,-0.00017846
0.00097913,-0.00011306,-0.00016887
0.00098366,-0.000088351,-0.00015687
-0.00098694,0.000065271,0.00014728
-0.00098823,0.000037391,0.00014832
-0.00098728,5.7855E-06,0.00015889
-0.00098387,-0.000028239,0.00017663
-0.00097724,-0.000065997,0.00020159
-0.00096592,-0.00010947,0.00023457
-0.00094823,-0.00015899,0.00027492
-0.00092357,-0.00021204,0.00031945
-0.00089348,-0.00026395,0.00036334
-0.00086132,-0.00031014,0.00040242
-0.00083112,-0.00034739,0.00043423
-0.00080574,-0.00037489,0.00045852
-0.00078607,-0.00039407,0.00047624
0.00077335,0.00040577,-0.00048711
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00012188,0.0027806,-0.004331
-0.00041618,0.007896,-0.015182
-0.0018158,0.026455,-0.059795
-0.0035228,0.045438,-0.10175
-0.0042906,0.057212,-0.088344
-0.0012817,0.046013,0.013417
-0.00019515,0.023057,0.015407
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00017024,0.0025756,-0.0027169
-0.0033382,0.05792,-0.064536
-0.011159,0.17138,-0.24027
0.017952,-0.19631,0.4093
0.025902,-0.17773,0.53075
-0.028638,0.13093,-0.59604
-0.025587,0.020094,-0.6039
0.010266,0.19556,0.50508
0.0065294,0.24425,0.33764
0.0049125,0.15907,0.18228
0.00092006,0.015112,0.016316
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.000002174,0.00064072,-0.00076777
-0.000077777,0.0028642,-0.0032387
-0.011856,0.16829,-0.17901
-0.024323,0.34292,-0.38998
0.039257,-0.42771,0.61541
0.051322,-0.3858,0.84634
-0.05204,0.27551,-0.95989
0.044886,-0.13597,0.9897
-0.042218,-0.04896,-0.99791
0.039712,0.25116,0.96713
0.034212,0.40828,0.78927
0.031213,0.43016,0.54728
0.02815,0.30781,0.33426
-0.015125,-0.11523,-0.12548
0.00034874,0.0025383,0.002771
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00021272,0.005444,-0.0066874
0.000733,0.021513,-0.026825
0.0038868,0.19001,-0.23948
-0.0083659,0.39356,-0.50648
-0.019444,0.53902,-0.77388
-0.032957,0.48674,-0.87292
-0.040836,0.37501,-0.92612
-0.033004,0.24834,-0.96811
0.024712,-0.14788,0.9887
-0.024256,0.033531,-0.99914
0.033169,0.12523,0.99157
0.048612,0.34107,0.93878
0.066358,0.54517,0.83569
0.075888,0.55481,0.66367
0.058411,0.35774,0.42273
0.02108,0.14005,0.15804
0.00037903,0.0030241,0.0032696
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.000042806,-0.0030394,0.0035064
0.00096647,0.0269,-0.031728
-0.0052882,-0.10241,0.12857
-0.014143,-0.20792,0.29786
0.035681,0.34279,-0.6037
-0.039475,-0.44917,0.89257
-0.028917,-0.41499,0.90937
-0.0057521,-0.35488,0.9349
0.0029492,-0.27018,0.96281
-0.00038338,0.14556,-0.86762
0.0054451,0.063783,-0.80095
-0.020145,-0.0068155,0.8227
0.029257,-0.091846,-0.8954
0.012258,-0.29717,-0.95474
-0.021422,-0.51756,-0.85538
-0.058558,-0.64987,-0.75779
0.060616,0.61129,0.68369
-0.041457,-0.36511,-0.4037
0.011159,0.10426,0.11057
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00062328,-0.00058899,0.0005144
0.0009584,0.0094054,-0.010287
0.00097535,0.067424,-0.076788
0.014832,0.22934,-0.2854
-0.048713,-0.44411,0.66553
0.048526,0.46815,-0.88232
0.029415,0.41347,-0.91004
0.011077,0.41634,-0.90914
0.003095,-0.43837,0.89879
0.021148,-0.35621,0.79374
-0.00099445,0.19688,-0.56914
0.010193,0.07496,-0.38244
0.0083575,0.021982,-0.30846
-0.012563,0.018172,0.32661
-0.026031,0.073999,0.43493
-0.051157,0.24718,0.59492
-0.018177,0.58706,0.74304
-0.042037,-0.77432,-0.6314
-0.041079,-0.78868,-0.61343
0.05002,0.63273,0.55578
0.025206,0.3126,0.28388
0.00098914,0.018808,0.015757
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.00084835,0.00040668,-0.00033898
-0.0023789,-0.0013304,0.0010423
-0.020444,-0.017626,0.015125
-0.011192,-0.12552,0.14168
-0.0060261,-0.3751,0.46852
0.050814,0.56612,-0.82276
-0.063797,-0.49006,0.86935
0.042091,0.43616,-0.89889
-0.0082457,0.46144,-0.88713
-0.04186,0.55838,-0.82853
0.04965,-0.55751,0.65022
0.030843,-0.31732,0.37967
-0.0096116,0.088643,-0.13821
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.015338,0.13737,0.20006
0.023723,0.4467,0.35019
0.052876,0.86712,0.41039
-0.037924,-0.91869,-0.39314
-0.046591,-0.87303,-0.48544
0.027982,0.5348,0.3696
0.0063379,0.15146,0.10864
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
-0.00087006,-0.00029982,0.00039128
-0.00086488,-0.00033205,0.00037646
-0.011203,-0.0049708,0.0044734
0.083457,0.04385,-0.034717
-0.22707,-0.17738,0.16639
0.085168,0.46093,-0.61358
-0.016555,-0.5618,0.82711
-0.039115,-0.54133,0.8399
-0.02985,-0.51092,0.85911
0.0042884,-0.50406,0.86366
-0.052906,0.61515,-0.78663
0.045095,-0.76756,0.63938
-0.021442,0.49383,-0.32573
-0.0039424,0.13481,-0.10115
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.026766,0.23948,0.11297
-0.040647,-0.65919,-0.18608
-0.033444,-0.98264,-0.18248
0.02199,0.96868,0.24735
-0.0042149,-0.76127,-0.32303
0.0011873,0.31134,0.15373
0.00013336,0.016615,0.0065431
0,0.001,0
0,0.001,0
-0.00095921,-0.00010006,0.0002644
-0.00095662,-0.00010576,0.00027146
0.00095084,0.00011808,-0.00028629
0.0009416,0.00013677,-0.00030772
0.00092864,0.00016153,-0.00033398
0.00091188,0.00019234,-0.00036259
0.00089171,0.00023038,-0.0003896
0.00087235,0.00027275,-0.00040572
0.013708,0.0048582,-0.0063539
0.16038,0.061063,-0.063195
0.55111,0.22279,-0.20918
-0.75561,-0.41966,0.50292
0.18289,0.54994,-0.81493
-0.016695,-0.55902,0.82899
-0.00019975,0.54945,-0.83552
-0.034683,0.53971,-0.84114
0.068276,-0.60817,0.79086
-0.055599,0.78621,-0.61545
-0.0084789,0.79618,-0.35986
0.0052106,-0.37166,0.12639
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.0024877,0.025942,0.0084201
-0.028021,-0.49662,-0.09098
-0.032908,-0.98156,-0.059824
-0.018803,-0.99814,-0.058032
-0.0023613,0.93161,0.17717
-0.0020694,0.43974,0.12567
8.5432E-06,0.021722,0.0056431
0,0.001,0
0,0.001,0
-0.0009591,-0.000098773,0.00026527
-0.00095652,-0.00010437,0.00027235
0.00095077,0.00011642,-0.00028721
0.00094156,0.0001346,-0.00030879
0.00092859,0.00015836,-0.00033562
-0.00091164,-0.00018693,0.00036603
0.00089062,0.0002187,-0.0003987
0.0023792,0.00068379,-0.0011945
0.096045,0.029991,-0.050824
0.59442,0.17904,-0.24461
0.90879,0.27176,-0.31662
-0.84688,-0.32609,0.42006
-0.35854,-0.55445,0.75102
0.044316,0.58066,-0.81294
-0.046387,0.51038,-0.77081
0.066943,-0.40734,0.5877
-0.079868,0.705,-0.70469
-0.0065178,0.89865,-0.43862
-0.013857,-0.76021,0.1632
-0.0024906,-0.2759,0.031245
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.025102,0.39741,0.022132
0.046648,0.89754,-0.0080058
0.04673,0.99687,-0.063719
0.017811,0.99984,-0.0021799
0.0041286,0.51252,0.034708
-0.00014824,0.026037,0.0019681
0,0.001,0
0,0.001,0
-0.00095876,-0.000096507,0.00026733
-0.00095622,-0.00010188,0.00027434
0.00095057,0.00011341,-0.00028906
0.00094153,0.00013066,-0.00031055
-0.00092878,-0.00015291,0.00033761
0.00091193,0.00017897,-0.00036927
0.00089035,0.00020679,-0.0004056
0.0093248,0.0025101,-0.0048456
0.17415,0.051378,-0.096093
0.80551,0.2335,-0.33529
0.91991,0.24768,-0.30402
-0.8989,-0.26612,0.34807
0.71773,0.42211,-0.5538
0.11,0.42091,-0.60449
0.022596,-0.3216,0.49188
0.063012,-0.39101,0.49702
0.060733,-0.79816,0.59937
-0.011894,-0.95698,0.28991
-0.011599,-0.78194,0.034589
-0.0008452,-0.28214,-0.019528
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.021342,0.39195,-0.029937
-0.042698,-0.88998,0.068743
0.047392,0.98784,-0.14809
-0.01417,-0.98655,0.16287
0.00063011,0.50154,-0.073483
-0.00040187,0.024789,-0.0029922
0,0.001,0
0,0.001,0
-0.00095827,-0.000093384,0.00027017
-0.00095582,-0.000098446,0.00027698
0.00095038,0.00010929,-0.00029125
0.00094175,0.00012543,-0.00031206
0.00092965,0.00014607,-0.00033825
0.00091382,0.00017007,-0.00036878
-0.00089392,-0.00019599,0.00040311
0.0048497,0.0012383,-0.002464
0.13047,0.037909,-0.070882
0.67012,0.19896,-0.30038
0.91881,0.22963,-0.32102
0.91675,0.2227,-0.33161
0.75682,0.30277,-0.4393
0.18074,0.24106,-0.38441
-0.017904,-0.20991,0.32868
0.03418,-0.38754,0.41748
0.04384,-0.86799,0.49464
-0.013753,0.98185,-0.18919
0.011054,-0.88957,-0.052262
0.0078646,-0.40423,-0.083802
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0,0.001,0
0.0027393,0.039173,-0.012683
-0.028129,-0.51136,0.10325
0.044798,0.98899,-0.14103
-0.038298,-0.97416,0.22261
-0.0046616,0.88871,-0.28968
-0.0068854,0.41741,-0.15054
-0.00051211,0.018224,-0.0057416
0,0.001,0
0,0.001,0
-0.00095775,-0.000089575,0.00027331
-0.00095542,-0.000094276,0.00027978
0.00095032,0.00010433,-0.00029326
0.00094231,0.00011923,-0.00031278
0.0009313,0.00013817,-0.00033702
0.0009173,0.00016018,-0.00036455
0.00090047,0.00018432,-0.00039393
0.00088105,0.00021032,-0.00042369
0.046906,0.012889,-0.024344
0.38772,0.10991,-0.19151
-0.90695,-0.20605,0.36741
0.92568,0.17371,-0.33607
0.88041,0.23199,-0.41359
-0.34086,-0.20106,0.3726
-0.074471,-0.21611,0.34266
0.010312,-0.41507,0.40344
0.034815,-0.8283,0.42108
