X,Y,U,V,rho
7.459447904887952063e+01,2.638692370915817165e+01,4.058040000000000536e-01,3.082750000000000212e-01,1.000000000000000000e+00
7.459447904887952063e+01,2.990518020371259311e+01,-8.552999999999998382e-01,-3.581399999999999029e-01,1.000000000000000000e+00
7.459447904887952063e+01,3.342343669826701813e+01,3.108150000000000079e-01,7.747699999999998477e-01,1.000000000000000000e+00
7.459447904887952063e+01,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.459447904887952063e+01,4.045994968737586106e+01,4.506299999999999750e-01,6.395949999999999136e-01,1.000000000000000000e+00
7.459447904887952063e+01,4.397820618193028253e+01,9.034400000000000208e-01,2.639599999999999724e-01,1.000000000000000000e+00
7.459447904887952063e+01,4.749646267648471110e+01,-8.091099999999999959e-01,-3.578100000000000169e-01,1.000000000000000000e+00
7.459447904887952063e+01,5.101471917103913256e+01,8.737599999999999811e-01,-2.164800000000000058e-02,0.000000000000000000e+00
7.459447904887952063e+01,5.453297566559355403e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,5.805123216014797549e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,6.156948865470239696e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,6.860600164381123989e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,7.212425813836566135e+01,7.829199999999998383e-01,3.160000000000000586e-01,0.000000000000000000e+00
7.459447904887952063e+01,7.564251463292009703e+01,-1.344499999999992750e-02,-7.793500000000003203e-02,0.000000000000000000e+00
7.459447904887952063e+01,7.916077112747451849e+01,8.050699999999998413e-01,3.224899999999999434e-01,0.000000000000000000e+00
7.459447904887952063e+01,8.267902762202893996e+01,-3.890149999999999997e-01,6.880950000000000122e-01,0.000000000000000000e+00
7.459447904887952063e+01,8.619728411658336142e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,9.323379710569220435e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,9.675205360024662582e+01,4.279450000000000198e-01,6.953050000000000619e-01,0.000000000000000000e+00
7.459447904887952063e+01,1.002703100948010473e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.459447904887952063e+01,1.037885665893554688e+02,-6.003000000000000003e-02,9.962149999999999617e-01,0.000000000000000000e+00
7.641385658665707581e+01,3.518256494554422797e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,1.055476948366326795e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,1.407302597821769119e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,1.759128247277211443e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,2.638692370915817165e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,2.990518020371259311e+01,-2.714199999999999946e-01,9.616799999999999793e-01,0.000000000000000000e+00
7.641385658665707581e+01,3.342343669826701813e+01,3.929099999999999954e-02,9.930299999999999683e-01,0.000000000000000000e+00
7.641385658665707581e+01,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,4.045994968737586106e+01,-1.410500000000000087e-01,9.335350000000000037e-01,0.000000000000000000e+00
7.641385658665707581e+01,4.397820618193028253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,4.749646267648471110e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,5.101471917103913256e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,5.453297566559355403e+01,-4.463799999999999990e-01,3.919300000000000006e-01,0.000000000000000000e+00
7.641385658665707581e+01,5.805123216014797549e+01,-7.216799999999999882e-01,5.725400000000000489e-01,0.000000000000000000e+00
7.641385658665707581e+01,6.156948865470239696e+01,8.375200000000000422e-01,-3.840000000000000080e-01,0.000000000000000000e+00
7.641385658665707581e+01,6.508774514925681842e+01,7.966800000000000548e-01,-2.316000000000000003e-01,0.000000000000000000e+00
7.641385658665707581e+01,6.860600164381123989e+01,4.367599999999999816e-01,4.779260000000000175e-01,0.000000000000000000e+00
7.641385658665707581e+01,7.212425813836566135e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,7.564251463292009703e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,7.916077112747451849e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.641385658665707581e+01,8.267902762202893996e+01,-4.398500000000000187e-01,6.010750000000000259e-01,0.000000000000000000e+00
7.641385658665707581e+01,8.619728411658336142e+01,-9.413800000000001056e-01,2.270399999999999918e-01,0.000000000000000000e+00
7.641385658665707581e+01,8.971554061113778289e+01,-4.218600000000000128e-01,7.129649999999999599e-01,0.000000000000000000e+00
7.641385658665707581e+01,9.323379710569220435e+01,-7.587500000000000355e-01,5.326699999999999768e-01,0.000000000000000000e+00
7.641385658665707581e+01,9.675205360024662582e+01,-7.806699999999998640e-01,3.747900000000000120e-01,0.000000000000000000e+00
7.641385658665707581e+01,1.002703100948010473e+02,5.772399999999999753e-01,-5.347300000000001496e-01,0.000000000000000000e+00
7.641385658665707581e+01,1.037885665893554688e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,3.518256494554422797e+00,-8.246400000000000396e-01,4.349700000000000788e-01,0.000000000000000000e+00
7.823323412443463098e+01,7.036512989108845595e+00,-8.408449999999999536e-01,3.604600000000000026e-01,0.000000000000000000e+00
7.823323412443463098e+01,1.055476948366326795e+01,-7.561499999999999888e-01,4.880100000000000549e-01,0.000000000000000000e+00
7.823323412443463098e+01,1.407302597821769119e+01,7.753449999999998399e-01,-3.460900000000000087e-01,0.000000000000000000e+00
7.823323412443463098e+01,1.759128247277211443e+01,2.021999999999999909e-01,-9.672600000000000087e-01,0.000000000000000000e+00
7.823323412443463098e+01,2.110953896732653590e+01,-2.138249999999999960e-03,3.594249999999999945e-01,0.000000000000000000e+00
7.823323412443463098e+01,2.462779546188096091e+01,1.572399999999996023e-02,-9.998500000000000165e-01,0.000000000000000000e+00
7.823323412443463098e+01,2.814605195643538238e+01,-4.600500000000000145e-01,5.853450000000000042e-01,1.000000000000000000e+00
7.823323412443463098e+01,3.166430845098980384e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.823323412443463098e+01,3.518256494554422886e+01,-3.300950000000000273e-01,8.633649999999998270e-01,1.000000000000000000e+00
7.823323412443463098e+01,3.870082144009865033e+01,-8.622999999999998444e-01,4.259999999999999343e-01,0.000000000000000000e+00
7.823323412443463098e+01,4.221907793465307179e+01,4.959149999999999947e-01,5.020839500000000566e-01,0.000000000000000000e+00
7.823323412443463098e+01,4.573733442920749326e+01,9.646400000000000530e-01,-2.253300000000000303e-01,0.000000000000000000e+00
7.823323412443463098e+01,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,5.277384741831634329e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.823323412443463098e+01,5.629210391287076476e+01,-4.624550000000000050e-01,4.192699999999999760e-01,0.000000000000000000e+00
7.823323412443463098e+01,5.981036040742518622e+01,9.376900000000000235e-01,1.114600000000000035e-01,0.000000000000000000e+00
7.823323412443463098e+01,6.332861690197960769e+01,4.930800000000000183e-01,5.542700000000000404e-01,0.000000000000000000e+00
7.823323412443463098e+01,6.684687339653403626e+01,1.507900000000000074e-01,6.304100000000000259e-01,0.000000000000000000e+00
7.823323412443463098e+01,7.036512989108845773e+01,4.610500000000000154e-01,6.047949999999999715e-01,0.000000000000000000e+00
7.823323412443463098e+01,7.388338638564287919e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,7.740164288019730066e+01,-3.890899999999999914e-01,2.936650000000000649e-01,0.000000000000000000e+00
7.823323412443463098e+01,8.091989937475172212e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,8.443815586930614359e+01,4.823000000000000065e-01,5.565400000000000347e-01,0.000000000000000000e+00
7.823323412443463098e+01,8.795641236386056505e+01,-8.594800000000000217e-01,-3.388200000000000656e-01,0.000000000000000000e+00
7.823323412443463098e+01,9.147466885841498652e+01,-6.269500000000005624e-02,5.143500000000000849e-02,0.000000000000000000e+00
7.823323412443463098e+01,9.499292535296942219e+01,-7.267900000000000471e-01,3.940699999999999203e-01,0.000000000000000000e+00
7.823323412443463098e+01,9.851118184752384366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.823323412443463098e+01,1.020294383420782651e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,1.759128247277211399e+00,-3.923699999999999966e-01,3.281550000000000300e-01,0.000000000000000000e+00
8.005261166221217195e+01,5.277384741831633974e+00,-8.568500000000000005e-01,-1.437900000000000289e-01,0.000000000000000000e+00
8.005261166221217195e+01,8.795641236386057216e+00,-3.980350000000000277e-01,4.879384999999999972e-01,0.000000000000000000e+00
8.005261166221217195e+01,1.231389773094048046e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,1.583215422549490192e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,1.935041072004932516e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,2.638692370915817165e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,2.990518020371259311e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,3.342343669826701813e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,4.045994968737586106e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,4.397820618193028253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,4.749646267648471110e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,5.101471917103913256e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,5.453297566559355403e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,5.805123216014797549e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,6.156948865470239696e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,6.684687339653403626e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,7.036512989108845773e+01,-7.626499999999999946e-02,9.759949999999999459e-01,0.000000000000000000e+00
8.005261166221217195e+01,7.388338638564287919e+01,1.694099999999999495e-01,9.839999999999999858e-01,0.000000000000000000e+00
8.005261166221217195e+01,7.740164288019730066e+01,1.331950000000000078e-01,9.714300000000000157e-01,0.000000000000000000e+00
8.005261166221217195e+01,8.091989937475172212e+01,5.194499999999999673e-01,8.526399999999998425e-01,0.000000000000000000e+00
8.005261166221217195e+01,8.443815586930614359e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,8.795641236386056505e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,9.499292535296942219e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,9.851118184752384366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.005261166221217195e+01,1.020294383420782651e+02,8.528999999999999915e-01,-3.340700000000000891e-01,0.000000000000000000e+00
8.187198919998972713e+01,1.759128247277211399e+00,-3.716149999999999731e-01,7.073000000000000398e-01,0.000000000000000000e+00
8.187198919998972713e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,8.795641236386057216e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,1.231389773094048046e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,1.583215422549490192e+01,3.315649999999999986e-01,2.001350000000000906e-01,0.000000000000000000e+00
8.187198919998972713e+01,1.935041072004932516e+01,-8.145599999999998397e-01,4.261300000000000088e-01,0.000000000000000000e+00
8.187198919998972713e+01,2.286866721460374663e+01,1.145899999999999558e-01,1.023850000000000038e-01,0.000000000000000000e+00
8.187198919998972713e+01,2.638692370915817165e+01,7.497399999999998510e-01,3.697099999999999831e-01,0.000000000000000000e+00
8.187198919998972713e+01,2.990518020371259311e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,3.342343669826701813e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,4.045994968737586106e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,4.397820618193028253e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,4.749646267648471110e+01,-9.029000000000000359e-01,3.345299999999999940e-01,0.000000000000000000e+00
8.187198919998972713e+01,5.101471917103913256e+01,-4.296550000000000091e-01,7.063000000000000389e-01,0.000000000000000000e+00
8.187198919998972713e+01,5.453297566559355403e+01,-7.233500000000000485e-01,5.666099999999999470e-01,0.000000000000000000e+00
8.187198919998972713e+01,5.805123216014797549e+01,7.993350000000000177e-01,-3.922149999999999803e-01,0.000000000000000000e+00
8.187198919998972713e+01,6.156948865470239696e+01,-2.257599999999999885e-01,8.312899999999998624e-01,0.000000000000000000e+00
8.187198919998972713e+01,6.508774514925681842e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,6.860600164381123989e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,7.212425813836566135e+01,-4.441300000000000248e-01,5.757399999999999185e-01,0.000000000000000000e+00
8.187198919998972713e+01,7.564251463292009703e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,7.916077112747451849e+01,4.589250000000000274e-01,3.015400000000000302e-01,0.000000000000000000e+00
8.187198919998972713e+01,8.267902762202893996e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,8.619728411658336142e+01,4.940899999999999737e-01,4.362200000000001077e-01,0.000000000000000000e+00
8.187198919998972713e+01,8.971554061113778289e+01,-9.103599999999999470e-01,3.117600000000000371e-01,0.000000000000000000e+00
8.187198919998972713e+01,9.323379710569220435e+01,3.329349999999999810e-01,2.067950000000000899e-01,0.000000000000000000e+00
8.187198919998972713e+01,9.675205360024662582e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.187198919998972713e+01,1.002703100948010473e+02,4.946099999999999941e-01,-2.265999999999999959e-01,0.000000000000000000e+00
8.187198919998972713e+01,1.037885665893554688e+02,9.287300000000000555e-01,1.470499999999999863e-01,0.000000000000000000e+00
8.369136673776726809e+01,3.518256494554422797e+00,-3.602600000000000247e-01,3.073449999999999793e-01,0.000000000000000000e+00
8.369136673776726809e+01,7.036512989108845595e+00,8.702900000000000080e-01,3.303700000000000525e-01,0.000000000000000000e+00
8.369136673776726809e+01,1.055476948366326795e+01,4.612700000000000133e-01,6.488599999999999923e-01,0.000000000000000000e+00
8.369136673776726809e+01,1.407302597821769119e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,1.759128247277211443e+01,4.217549999999999910e-01,6.610499999999999154e-01,0.000000000000000000e+00
8.369136673776726809e+01,2.110953896732653590e+01,-8.134900000000000464e-01,-3.805700000000000749e-01,0.000000000000000000e+00
8.369136673776726809e+01,2.462779546188096091e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,2.814605195643538238e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,3.166430845098980384e+01,4.253649999999999931e-01,6.526250000000000107e-01,0.000000000000000000e+00
8.369136673776726809e+01,3.518256494554422886e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,3.870082144009865033e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,4.221907793465307179e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,4.573733442920749326e+01,-4.412150000000000238e-01,3.492650000000000476e-01,0.000000000000000000e+00
8.369136673776726809e+01,4.925559092376192183e+01,-8.004499999999999948e-01,-4.160599999999999854e-01,0.000000000000000000e+00
8.369136673776726809e+01,5.277384741831634329e+01,4.609550000000000591e-01,3.506949999999999790e-01,0.000000000000000000e+00
8.369136673776726809e+01,5.629210391287076476e+01,-7.983500000000000041e-01,1.607300000000000395e-01,0.000000000000000000e+00
8.369136673776726809e+01,5.981036040742518622e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,6.332861690197960769e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,6.684687339653403626e+01,4.092600000000000127e-01,5.206865000000000521e-01,0.000000000000000000e+00
8.369136673776726809e+01,7.036512989108845773e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,7.388338638564287919e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,7.740164288019730066e+01,8.460600000000000342e-01,3.067100000000000382e-01,0.000000000000000000e+00
8.369136673776726809e+01,8.091989937475172212e+01,2.906250000000000222e-01,8.974550000000000027e-01,0.000000000000000000e+00
8.369136673776726809e+01,8.443815586930614359e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,8.795641236386056505e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,9.499292535296942219e+01,3.761450000000000210e-02,9.985800000000000232e-01,0.000000000000000000e+00
8.369136673776726809e+01,9.851118184752384366e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.369136673776726809e+01,1.020294383420782651e+02,4.432050000000000156e-01,7.111700000000000799e-01,0.000000000000000000e+00
8.551074427554482327e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,7.036512989108845595e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,1.055476948366326795e+01,5.374999999999999570e-03,9.989550000000000374e-01,0.000000000000000000e+00
8.551074427554482327e+01,1.407302597821769119e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,1.759128247277211443e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,2.110953896732653590e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,2.462779546188096091e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,2.814605195643538238e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,3.166430845098980384e+01,-2.563900000000000068e-01,8.758500000000000174e-01,0.000000000000000000e+00
8.551074427554482327e+01,3.518256494554422886e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,3.870082144009865033e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,4.221907793465307179e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,4.573733442920749326e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,4.925559092376192183e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,5.277384741831634329e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,5.629210391287076476e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,5.981036040742518622e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,6.332861690197960769e+01,-6.998400000000000176e-01,5.281299999999999883e-01,0.000000000000000000e+00
8.551074427554482327e+01,6.684687339653403626e+01,-7.582649999999998558e-01,4.287699999999999845e-01,0.000000000000000000e+00
8.551074427554482327e+01,7.036512989108845773e+01,-7.833099999999998397e-01,-9.494899999999971071e-03,0.000000000000000000e+00
8.551074427554482327e+01,7.388338638564287919e+01,-4.238649999999999918e-01,5.374045000000000627e-01,0.000000000000000000e+00
8.551074427554482327e+01,7.740164288019730066e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,8.091989937475172212e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,8.443815586930614359e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,8.795641236386056505e+01,-4.068649999999999767e-01,7.239999999999998659e-01,0.000000000000000000e+00
8.551074427554482327e+01,9.147466885841498652e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.551074427554482327e+01,9.499292535296942219e+01,-4.042950000000000155e-01,7.367200000000000415e-01,0.000000000000000000e+00
8.551074427554482327e+01,9.851118184752384366e+01,-7.549599999999998534e-01,4.968299999999999939e-01,0.000000000000000000e+00
8.551074427554482327e+01,1.020294383420782651e+02,-4.304549999999999765e-01,6.996400000000000396e-01,0.000000000000000000e+00
8.733012181332236423e+01,1.759128247277211399e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,5.277384741831633974e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,8.795641236386057216e+00,-8.038600000000000190e-01,4.737799999999999789e-01,0.000000000000000000e+00
8.733012181332236423e+01,1.231389773094048046e+01,-9.110700000000000465e-01,3.033100000000000240e-01,0.000000000000000000e+00
8.733012181332236423e+01,1.583215422549490192e+01,-8.199899999999999967e-01,4.737000000000000099e-01,0.000000000000000000e+00
8.733012181332236423e+01,1.935041072004932516e+01,-4.999149999999999983e-01,4.963110499999999758e-01,0.000000000000000000e+00
8.733012181332236423e+01,2.286866721460374663e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,2.638692370915817165e+01,-4.914200000000000235e-01,5.791250000000000009e-01,0.000000000000000000e+00
8.733012181332236423e+01,2.990518020371259311e+01,9.988000000000000211e-01,-1.774300000000000876e-02,0.000000000000000000e+00
8.733012181332236423e+01,3.342343669826701813e+01,-4.982099999999999862e-01,5.008152000000000159e-01,0.000000000000000000e+00
8.733012181332236423e+01,3.694169319282143960e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,4.045994968737586106e+01,4.746600000000000263e-01,5.885299999999999976e-01,0.000000000000000000e+00
8.733012181332236423e+01,4.397820618193028253e+01,8.066799999999998416e-01,3.757699999999999374e-01,0.000000000000000000e+00
8.733012181332236423e+01,4.749646267648471110e+01,-4.112899999999999889e-01,3.084850000000000092e-01,1.000000000000000000e+00
8.733012181332236423e+01,5.101471917103913256e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.733012181332236423e+01,5.453297566559355403e+01,4.857099999999999751e-01,5.103079999999999838e-01,1.000000000000000000e+00
8.733012181332236423e+01,5.805123216014797549e+01,9.141899999999999471e-01,2.833999999999999853e-01,0.000000000000000000e+00
8.733012181332236423e+01,6.156948865470239696e+01,4.027749999999999941e-01,6.907450000000000534e-01,0.000000000000000000e+00
8.733012181332236423e+01,6.508774514925681842e+01,8.535399999999998544e-01,1.995000000000000107e-01,0.000000000000000000e+00
8.733012181332236423e+01,6.860600164381123989e+01,-3.774850000000000150e-01,1.856749999999999234e-01,0.000000000000000000e+00
8.733012181332236423e+01,7.212425813836566135e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,7.564251463292009703e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,7.916077112747451849e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,8.267902762202893996e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,8.619728411658336142e+01,-9.628799999999998471e-01,-1.869800000000000073e-01,0.000000000000000000e+00
8.733012181332236423e+01,8.971554061113778289e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,9.323379710569220435e+01,-6.537100000000000133e-01,-5.771299999999999208e-01,0.000000000000000000e+00
8.733012181332236423e+01,9.675205360024662582e+01,-3.829049999999999954e-01,5.666100000000000581e-01,0.000000000000000000e+00
8.733012181332236423e+01,1.002703100948010473e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.733012181332236423e+01,1.037885665893554688e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.914949935109991941e+01,3.518256494554422797e+00,8.292699999999998406e-01,3.411299999999999333e-01,0.000000000000000000e+00
8.914949935109991941e+01,7.036512989108845595e+00,9.626499999999992008e-02,-7.890500000000000291e-02,0.000000000000000000e+00
8.914949935109991941e+01,1.055476948366326795e+01,8.075499999999999901e-01,1.463799999999999546e-01,0.000000000000000000e+00
